years,place,lat,lon
14,benton,35.174241,-84.653547
7,alma,31.539370,-82.462356
8,window rock,35.680573,-109.052593
41,scituate,42.195929,-70.725863
27,richmond,39.828937,-84.890238
46,justice,41.744476,-87.837834
0,swansea,33.738209,-81.097873
17,clemmons,36.021526,-80.381998
29,versailles,38.431414,-92.841027
4,leavenworth,47.596233,-120.661477
32,mahwah,41.088622,-74.143584
37,casselberry,28.677775,-81.327845
3,fairmount,34.436201,-84.699935
4,chino valley,34.757523,-112.453781
46,budd lake,40.871210,-74.734052
41,flat rock,42.096431,-83.291874
48,ticonderoga,43.848671,-73.423453
16,springfield,44.046236,-123.022029
2,whitmore lake,42.439479,-83.743830
10,port st. joe,29.811876,-85.302974
42,edmonds,47.810652,-122.377355
8,middlesboro,36.607257,-83.714285
45,harrisburg,35.323753,-80.655902
1,bentonville,36.372854,-94.208817
7,clermont,34.477875,-83.773515
20,terrace park,39.159227,-84.307160
4,ellicottville,42.275064,-78.672807
28,port clinton,41.511995,-82.937692
7,brook park,41.398384,-81.804579
12,seaford,38.641226,-75.611038
12,trion,34.543973,-85.310511
23,south milwaukee,42.910572,-87.860637
50,swedesboro,39.747614,-75.310465
27,tucson,32.221743,-110.926479
46,glenwood,41.046944,-95.742506
43,lake mary,28.758883,-81.317845
10,las vegas,35.593933,-105.223897
19,sarnia,42.974536,-82.406590
7,northfield,41.345055,-81.528452
11,montverde,28.600277,-81.673964
5,barrington,39.864836,-75.055171
49,mount holly springs,40.118423,-77.189982
20,franklin park,41.934854,-87.879523
23,ruidoso,33.331749,-105.673041
30,king city,36.212744,-121.126029
42,dillon,39.630264,-106.043352
32,odessa,28.179393,-82.557954
11,itta bena,33.495120,-90.319807
15,union city,36.424230,-89.057010
31,orange,41.278637,-73.026528
34,de soto,38.139498,-90.555126
47,navarre,30.410934,-86.912322
18,oshkosh,44.024706,-88.542614
8,sealy,29.780788,-96.157183
44,houghton lake,44.314739,-84.764750
14,haverhill,42.776201,-71.077280
42,carleton place,45.140603,-76.146546
42,middleburg,30.068851,-81.860378
15,huntsville,30.723526,-95.550777
7,walnut cove,36.295415,-80.141712
44,kenmore,47.757320,-122.244015
1,swanzey,42.874120,-72.279538
27,woodlawn,36.722350,-80.822853
27,amherst,37.585141,-79.051413
10,mattituck,40.991211,-72.534255
34,holderness,43.732017,-71.588409
6,pointe-claire,45.471965,-73.799019
44,denville,40.892321,-74.477378
23,savannah,32.083541,-81.099834
46,hummelstown,40.265368,-76.708303
7,painted post,42.162019,-77.094137
16,virginia city,39.309514,-119.649979
6,hellertown,40.579544,-75.340735
12,crosby,46.482185,-93.957761
34,alexandria,45.884816,-95.377666
20,grayson,33.894273,-83.955740
2,new market,39.382603,-77.269428
48,barrington,43.222860,-71.047008
8,newington,38.738448,-77.184982
24,livingston manor,41.900367,-74.828217
30,redmond,44.272620,-121.173921
18,aurora,39.057002,-84.901340
0,opelika,32.645412,-85.378280
33,new market,34.910088,-86.427768
4,lawrence,40.615660,-73.729576
13,grand prairie,32.745964,-96.997785
21,marshall,32.544871,-94.367418
47,gainesville,29.651634,-82.324826
5,los altos,37.385218,-122.114130
17,eureka,40.802071,-124.163673
25,sylacauga,33.173172,-86.251641
32,westchester,41.849834,-87.880674
10,the colony,33.089009,-96.886392
20,olathe,38.881396,-94.819128
50,birmingham,42.546701,-83.211319
29,venice,27.099777,-82.454263
17,chicago ridge,41.701422,-87.779220
16,saugus,42.465142,-71.011047
13,yale,43.130026,-82.798263
23,webster,45.877447,-92.367416
45,pineville,31.322404,-92.434303
46,elmsford,41.055097,-73.820134
31,rockford,43.120027,-85.560032
15,bremerton,47.567320,-122.632936
23,winona,44.047889,-91.640439
30,albany,37.886870,-122.297748
7,troy,31.808768,-85.969951
29,manor,30.340763,-97.556946
13,prairie view,30.093274,-95.987734
31,new berlin,42.976403,-88.108422
16,groveport,39.853206,-82.888276
40,perryopolis,40.087018,-79.750597
20,cuyahoga falls,41.133945,-81.484558
11,oak lawn,41.719978,-87.747953
12,port chester,41.001764,-73.665683
1,lafayette,39.993596,-105.089706
11,linden,42.814473,-83.782453
13,st. augustine,29.894264,-81.313208
1,hillsborough township,40.510632,-74.647252
39,piqua,40.144773,-84.242445
28,new hampton,43.605278,-71.652778
8,locust grove,36.200094,-95.167740
38,spanaway,47.103988,-122.434566
17,orangevale,38.678514,-121.225782
35,plainwell,42.440036,-85.648904
38,scottsburg,38.685614,-85.770245
25,albemarle county,38.056709,-78.611500
15,pine plains,41.979814,-73.655960
12,medford,42.326515,-122.875595
34,eagleville,40.469166,-93.987174
21,driggs,43.723252,-111.111333
38,ogden,42.039559,-94.032017
0,denison,33.755659,-96.536658
13,ridgefield,40.834267,-74.008750
32,spring grove,43.561080,-91.635979
50,franklin,39.480605,-86.054986
13,angels camp,38.067783,-120.538530
35,lake katrine,41.985648,-73.988193
38,spencer,42.873888,-98.701475
41,glendora,34.136119,-117.865339
0,collinsville,33.561498,-96.911114
23,corolla,36.380288,-75.830778
31,waynesville,35.488715,-82.988748
32,waterford township,42.690744,-83.406613
10,boucherville,45.591370,-73.436410
37,st. robert,37.828096,-92.177666
21,madisonville,37.328101,-87.498888
50,brighton,35.483971,-89.725080
28,oakland,39.407875,-79.406712
42,west greenwich,41.628550,-71.663813
13,winfield,37.239749,-96.995592
37,red oak,32.533210,-96.815300
44,kennewick,46.211246,-119.137234
33,charlotte court house,37.056536,-78.638334
38,harlingen,26.190631,-97.696103
27,highlands,35.052591,-83.196817
4,nacogdoches,31.603513,-94.655487
17,tehachapi,35.132188,-118.448974
48,new kent,37.514904,-76.984833
9,tullahoma,35.362023,-86.209434
25,dania beach,26.052311,-80.143934
8,new hartford,41.879321,-72.975169
40,sebastian,27.816415,-80.470608
27,melissa,33.285947,-96.572767
1,altoona,40.518681,-78.394736
23,spotswood,40.391774,-74.398483
44,hope,44.265025,-69.158942
39,pine bush,41.608149,-74.299040
35,south pasadena,34.116120,-118.150349
16,lansing,41.564757,-87.538931
35,leavittsburg,41.247834,-80.877031
33,bluff city,36.474270,-82.260969
47,saratoga,37.263832,-122.023015
33,gig harbor,47.329264,-122.580129
6,milton,38.777612,-75.309914
34,marion,40.558374,-85.659144
4,new milford,40.935099,-74.019028
17,taylors,34.920395,-82.296227
36,hawthorne,33.916403,-118.352575
45,brewerton,43.238124,-76.140757
12,creedmoor,36.122368,-78.686115
8,santaquin,39.975510,-111.785211
17,redan,33.736233,-84.159647
31,osgood,39.129220,-85.291628
32,humble,29.998831,-95.262155
45,atlantic highlands,40.407886,-74.034306
43,east chicago,41.639202,-87.454763
4,blair,41.544697,-96.135070
38,camdenton,38.008090,-92.744629
8,conway,33.836003,-79.047814
30,camp hill,40.239812,-76.919974
28,woodway,31.506000,-97.205006
37,torrington,41.800305,-73.121172
19,forest,37.363753,-79.289749
11,city of orange,40.770619,-74.232648
32,perris,33.782519,-117.228648
16,lakewood,42.104224,-79.333104
44,poplarville,30.840186,-89.534231
15,eastham,41.829963,-69.974036
17,auburn,43.603358,-84.069705
13,lisle,41.801141,-88.074787
45,zebulon,33.102345,-84.342700
14,lake worth,26.616756,-80.068448
43,sylvania,32.750444,-81.636776
22,oriental,35.030996,-76.692987
6,bloomsburg,41.003698,-76.454946
39,huntingdon,40.484796,-78.010281
35,brownsboro,32.302371,-95.613571
29,castro valley,37.694097,-122.086352
49,hastings,42.645868,-85.290840
7,north babylon,40.716488,-73.321786
13,lyme,43.809514,-72.155922
21,brevard,35.233447,-82.734292
5,hernando,34.823987,-89.993702
21,somerset,41.769543,-71.128619
27,shawnee,35.327293,-96.925300
48,dauphin island,30.270335,-88.168716
38,kerrville,30.047433,-99.140319
5,millsboro,38.591502,-75.291302
35,stony point,41.229539,-73.987085
10,presque isle,46.681153,-68.015861
30,princeton,42.448702,-71.877296
15,centreville,38.840391,-77.428877
42,northport,33.229007,-87.577229
41,jacksonville beach,30.284122,-81.396134
16,gallup,35.528078,-108.742584
13,taneytown,39.657877,-77.174428
17,leesport,40.447038,-75.966322
45,gresham,45.500136,-122.430201
19,palatka,29.648580,-81.637582
48,calexico,32.678948,-115.498883
29,ellensburg,46.996514,-120.547847
17,west point,41.841666,-96.708643
13,belmont,42.395640,-71.177611
45,mattapoisett,41.661632,-70.815074
37,midland,44.749516,-79.892192
13,parma,43.785162,-116.943209
42,durham,43.133955,-70.926439
11,arcadia,44.252740,-91.501543
45,holtville,32.811161,-115.380264
49,angier,35.507104,-78.739181
24,tracy,37.739651,-121.425223
39,pineville,35.083201,-80.892296
35,halifax,41.991213,-70.861985
24,la grange,41.805031,-87.869225
16,whitefield,44.170074,-69.625322
32,oak creek,42.885850,-87.863136
25,augusta,42.336429,-85.352222
33,red springs,34.815163,-79.183091
31,brea,33.916680,-117.900060
4,palmyra,40.308980,-76.593301
47,white,40.831111,-75.058333
5,newbury,41.449339,-81.273907
5,canandaigua,42.887535,-77.281698
39,silver lake,42.546130,-88.165643
19,monroe township,40.336419,-74.433047
21,lake forest,42.258634,-87.840625
7,selmer,35.170083,-88.592270
24,hunterdon county,40.566951,-74.920877
24,calera,33.102896,-86.753597
36,lake in the hills,42.181691,-88.330362
24,metamora,42.941417,-83.289109
3,bridgeville,40.356181,-80.110056
30,morganfield,37.683378,-87.916691
25,ladysmith,45.463023,-91.104036
0,williamston,35.854604,-77.055511
43,brunswick,41.238110,-81.841801
4,aliquippa,40.615537,-80.262185
29,urbandale,41.626655,-93.712166
5,washingtonville,41.427872,-74.165980
46,killeen,31.117119,-97.727796
49,tavares,28.804158,-81.725632
38,mount vernon,40.393396,-82.485718
17,la quinta,33.663357,-116.310009
37,kansas city,39.114053,-94.627464
21,goochland,37.684142,-77.885374
26,darby,39.918446,-75.259072
11,delafield,43.060842,-88.403708
29,belle plaine,44.623041,-93.768404
35,portola,39.810457,-120.469103
13,oakville,43.467517,-79.687666
25,woodland park,38.993881,-105.056930
30,mammoth lakes,37.648546,-118.972079
21,avon,42.912007,-77.745558
35,harbor springs,45.431676,-84.991999
23,roselle,41.984750,-88.079793
17,new freedom,39.737881,-76.701361
12,blue bell,40.152331,-75.266289
47,crowley,32.579025,-97.362517
14,arcadia,27.215883,-81.858416
28,ripon,43.842205,-88.835945
30,ellijay,34.694808,-84.482150
32,texarkana,33.425125,-94.047688
28,atmore,31.023792,-87.493871
6,folsom,30.630189,-90.187305
8,lincolnville,44.281197,-69.008702
14,dillsboro,39.017835,-85.058843
36,west yarmouth,41.650111,-70.241131
7,pleasant hill,38.787509,-94.269391
47,minot,48.232509,-101.296273
2,clayton,36.451693,-103.184104
6,new bedford,41.636215,-70.934205
30,cassville,36.677011,-93.868811
50,onalaska,46.575660,-122.719426
44,morganton,35.745407,-81.684819
35,paris,38.209799,-84.252987
34,jonesville,36.688978,-83.111005
1,orford,43.901417,-72.141722
21,spotsylvania,38.197910,-77.587765
8,sussex,43.133897,-88.222037
50,burbank,41.746762,-87.760738
49,lonoke,34.783980,-91.899861
45,rigby,43.672412,-111.914968
2,piermont,41.042041,-73.918192
14,johnston,41.820520,-71.512617
22,somers,41.299631,-73.736018
26,laurel,39.099275,-76.848306
35,johnson city,42.115631,-75.958809
6,stuttgart,34.500375,-91.552628
14,live oak,30.294946,-82.984020
45,pascagoula,30.365755,-88.556127
2,charter township of clinton,42.586888,-82.919551
31,canton,35.532884,-82.837356
48,weaverville,35.697055,-82.560685
42,laurel,31.694051,-89.130612
6,wadsworth,41.025610,-81.729852
25,narberth,40.008446,-75.260460
35,lutz,28.151124,-82.461483
30,bonner springs,39.059726,-94.883575
44,moorestown,39.968882,-74.948886
9,altoona,41.650000,-93.472500
19,greenville,42.415360,-74.022077
40,brooklyn,41.788124,-71.949722
48,lincoln city,44.958164,-124.017891
32,de pere,44.448881,-88.060381
24,bethel,44.404459,-70.789881
38,windsor,35.998492,-76.946064
14,sioux city,42.499994,-96.400307
31,windham,41.699821,-72.157022
8,lock haven,41.137013,-77.446926
40,allen,33.103174,-96.670550
41,ponca city,36.706981,-97.085595
25,marengo,42.248633,-88.608427
37,hawthorne,40.949265,-74.153755
27,utica,42.626145,-83.033538
34,bainbridge island,47.626208,-122.521245
34,fairfax station,38.801545,-77.325448
2,bensenville,41.955030,-87.940066
22,flint,43.012527,-83.687456
12,beeville,28.400832,-97.748331
42,queen city,40.409197,-92.567692
44,conover,35.706522,-81.218693
26,lakeville,41.845917,-70.949523
21,baroda,41.957544,-86.485575
5,bay village,41.484766,-81.922085
26,liberty,44.389369,-69.302651
17,churchville,43.104228,-77.884454
15,limerick,43.688411,-70.793672
47,eagle,39.655263,-106.828651
27,plattsburgh,44.699487,-73.452912
8,st. joseph,39.757944,-94.836541
23,othello,46.825974,-119.175291
27,corvallis,44.564566,-123.262043
27,williamsburg,41.661119,-92.009067
48,hiawassee,34.949259,-83.757395
24,twinsburg,41.312555,-81.440113
47,scarsdale,41.005098,-73.784577
49,fort morgan,40.250258,-103.799951
36,springfield,39.924227,-83.808817
33,port colborne,42.886520,-79.250856
17,harvey,29.903539,-90.077294
50,stafford,29.616067,-95.557722
20,hartley,43.180272,-95.477051
0,tuscumbia,34.731200,-87.702530
49,greeley,40.423314,-104.709132
7,yorktown,40.173655,-85.494140
25,castine,44.388861,-68.798958
3,hudsonville,42.870859,-85.865036
27,daphne,30.603525,-87.903605
32,seaside,45.993164,-123.922638
49,graham,36.069026,-79.400576
43,junction city,39.028609,-96.831398
28,amityville,40.678989,-73.417067
25,indialantic,28.089460,-80.565608
24,shady side,38.841782,-76.512180
34,provo,40.233844,-111.658534
5,canton,32.556524,-95.863300
3,bluefield,37.269839,-81.222319
4,conyers,33.667610,-84.017690
34,lumberton,39.967648,-74.800388
0,shelburne,44.079119,-80.201173
16,williamsburg,36.743417,-84.159656
25,brattleboro,42.850915,-72.557868
11,coalville,40.917725,-111.399363
26,la crescenta-montrose,34.225000,-118.236944
41,st. michaels,38.785393,-76.223320
47,amagansett,40.973712,-72.143688
7,brookfield,41.482595,-73.409565
24,dexter,42.338370,-83.888555
2,farmington,40.980500,-111.887439
29,frankfort,41.495866,-87.848661
15,ashland,42.261207,-71.463396
36,taylorsville,35.921675,-81.176881
22,ellsworth,44.543409,-68.419464
16,siler city,35.723473,-79.462243
35,zelienople,40.794510,-80.136727
7,hawley,41.475922,-75.182119
14,ware shoals,34.398451,-82.246785
44,storrs,41.808431,-72.249523
47,san juan,26.189241,-98.155287
21,wildwood,38.991780,-74.814889
43,pomona,34.055227,-117.752305
12,hamilton,39.399501,-84.561335
15,stanley,48.317241,-102.390451
16,augusta county,38.200456,-79.245115
23,midlothian,41.625312,-87.717549
50,madison,41.771163,-81.049819
41,savanna,42.094467,-90.156794
32,euless,32.837073,-97.081954
14,wallace,38.194085,-120.977996
33,acton,42.485093,-71.432840
12,patrick afb,28.239465,-80.607517
18,springfield,42.101483,-72.589811
30,spring,30.079940,-95.417160
6,adams county,39.852242,-77.286488
25,telluride,37.937494,-107.812285
22,bastrop,32.756246,-91.872350
9,terrell,32.735963,-96.275257
20,beverly,42.558428,-70.880049
46,phenix city,32.470976,-85.000765
22,yuma,40.122208,-102.725210
43,granville,39.645915,-79.987287
42,schiller park,41.955864,-87.870897
24,whitman,42.080656,-70.935599
22,debary,28.881389,-81.324167
17,prospect park,39.887890,-75.308243
13,ingersoll,43.038163,-80.884049
15,cherry valley,42.795629,-74.753202
47,radcliff,37.840346,-85.949130
1,weymouth,42.218072,-70.941036
19,utica,43.100903,-75.232664
37,saginaw,43.419470,-83.950807
29,addison,32.961790,-96.829169
27,delano,35.768842,-119.247054
8,grafton,42.207039,-71.685624
48,canby,45.262265,-122.692101
18,carthage,40.416433,-91.136254
48,bethany,35.518668,-97.632264
17,mont-saint-hilaire,45.564042,-73.179013
38,mount vernon,37.103666,-93.818540
1,faribault,44.294964,-93.268827
1,montague,43.416677,-86.357013
22,edenton,36.057938,-76.607721
44,geneva,41.887528,-88.305352
47,ponder,33.182897,-97.287240
38,milton,42.249532,-71.066165
46,plainfield,40.633714,-74.407374
4,doylestown,40.310106,-75.129894
5,leechburg,40.627010,-79.605601
26,mattoon,39.483090,-88.372825
2,loretto,40.503126,-78.630296
11,stoughton,42.125000,-71.102778
45,jackson,35.614517,-88.813947
30,arcanum,39.990050,-84.553286
6,banner elk,36.163182,-81.871502
4,south point,38.417860,-82.586270
12,painesville,41.724488,-81.245657
22,carle place,40.752601,-73.610406
30,robertsdale,30.553805,-87.711932
25,hastings,44.744329,-92.851371
14,fort mill,35.007370,-80.945076
4,fort plain,42.931462,-74.622642
45,hermosillo,29.091639,-110.945721
2,perryton,36.400031,-100.802650
50,averill park,42.633968,-73.553726
36,old westbury,40.788711,-73.599572
45,bella vista,36.481464,-94.273264
26,union city,40.779545,-74.023751
27,la crosse,43.801356,-91.239581
10,notre dame,41.700191,-86.237933
50,bowie,39.006777,-76.779136
9,glenwood springs,39.550538,-107.324776
11,emeryville,37.831316,-122.285247
27,kiel,43.912493,-88.035652
17,hockessin,39.787611,-75.696600
33,dawson,31.773500,-84.446583
6,hartsdale,41.018986,-73.798188
25,middle river,39.334274,-76.439406
18,gloucester point,37.254033,-76.496895
18,stockton,42.349736,-90.006792
28,anthony,37.153355,-98.031173
48,polk county,41.627842,-93.500345
18,brantford,43.139387,-80.264425
15,scott,30.235757,-92.094567
25,frankenmuth,43.331691,-83.738019
7,sioux falls,43.549975,-96.700327
21,bainbridge,30.903799,-84.575470
